video,query_id,concept1,concept2,case_id,style,variant_index,query,expected_goal,expected_constraints,expected_output_format,corpus_status,seed,method,parsed_goal,parsed_focus,parsed_concepts,parsed_constraints,parsed_output_format,goal_correct,routeable,intent_correct,constraint_correct,constraint_count,format_correct,route,selected_indices,fscore,exact_fscore,query_relevance_or,query_relevance_and
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下草坪还有睡铺有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""草地"", ""床""]","[""Grass"", ""Bed""]",{},video,True,True,True,,0,,intent_selector,"[14, 17, 18, 22, 30, 34, 35, 37, 46, 250, 254, 262, 263, 264, 270, 272, 277, 295, 298, 299, 300, 310, 319, 323, 326, 329, 331, 332, 333, 335, 336, 343, 345, 346, 353, 1659, 1681, 1693, 1708, 1717, 1725, 1726, 1727, 1732, 1736, 1742, 1743, 1793, 1803, 1808, 1817, 1826, 1853, 1864, 1865, 1875, 1885, 1891, 2002, 2042, 2046, 2048, 2049, 2052, 2058, 2059, 2060, 2061, 2066, 2070, 2072, 2074, 2106]",0.3602642971064024,0.045112781954887216,0.136986301369863,0.0
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下草坪还有睡铺有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""草地"", ""床""]",[],{},video,True,False,False,,0,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.13208449862585195,0.0,0.0,0.0
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下草坪还有睡铺有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""草地"", ""床""]",[],{},video,True,False,False,,0,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.13208449862585195,0.0,0.0,0.0
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:code_switch,code_switch,,只保留跟 Grass 和 Bed 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""床"", ""草地""]","[""Grass"", ""Bed""]",{},images,True,True,True,,0,True,intent_selector,"[14, 17, 18, 22, 30, 34, 35, 37, 46, 250, 254, 262, 263, 264, 270, 272, 277, 295, 298, 299, 300, 310, 319, 323, 326, 329, 331, 332, 333, 335, 336, 343, 345, 346, 353, 1659, 1681, 1693, 1708, 1717, 1725, 1726, 1727, 1732, 1736, 1742, 1743, 1793, 1803, 1808, 1817, 1826, 1853, 1864, 1865, 1875, 1885, 1891, 2002, 2042, 2046, 2048, 2049, 2052, 2058, 2059, 2060, 2061, 2066, 2070, 2072, 2074, 2106]",0.3602642971064024,0.045112781954887216,0.136986301369863,0.0
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:code_switch,code_switch,,只保留跟 Grass 和 Bed 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""床"", ""草地""]","[""Bed"", ""Grass""]",{},images,True,True,True,,0,True,intent_selector,"[14, 17, 18, 22, 30, 34, 35, 37, 46, 250, 254, 262, 263, 264, 270, 272, 277, 295, 298, 299, 300, 310, 319, 323, 326, 329, 331, 332, 333, 335, 336, 343, 345, 346, 353, 1659, 1681, 1693, 1708, 1717, 1725, 1726, 1727, 1732, 1736, 1742, 1743, 1793, 1803, 1808, 1817, 1826, 1853, 1864, 1865, 1875, 1885, 1891, 2002, 2042, 2046, 2048, 2049, 2052, 2058, 2059, 2060, 2061, 2066, 2070, 2072, 2074, 2106]",0.3602642971064024,0.045112781954887216,0.136986301369863,0.0
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:code_switch,code_switch,,只保留跟 Grass 和 Bed 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""床"", ""草地""]",[],{},images,True,False,False,,0,True,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.13208449862585195,0.0,0.0,0.0
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:code_switch,code_switch,,只保留跟 Grass 和 Bed 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""床"", ""草地""]",[],{},images,True,False,False,,0,True,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.13208449862585195,0.0,0.0,0.0
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:explicit_constraint,explicit_constraint,0.0,把草坪和睡铺相关内容整理成12张关键帧图片。,semantic_extract,{'frame_count': 12},images,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""草地"", ""睡铺""]","[""Grass"", ""Bed""]","{""frame_count"": 12}",images,True,True,True,True,1,True,intent_selector,"[14, 17, 18, 22, 30, 34, 35, 37, 46, 250, 254, 262, 263, 264, 270, 272, 277, 295, 298, 299, 300, 310, 319, 323, 326, 329, 331, 332, 333, 335, 336, 343, 345, 346, 353, 1659, 1681, 1693, 1708, 1717, 1725, 1726, 1727, 1732, 1736, 1742, 1743, 1793, 1803, 1808, 1817, 1826, 1853, 1864, 1865, 1875, 1885, 1891, 2002, 2042, 2046, 2048, 2049, 2052, 2058, 2059, 2060, 2061, 2066, 2070, 2072, 2074, 2106]",0.3602642971064024,0.045112781954887216,0.136986301369863,0.0
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:explicit_constraint,explicit_constraint,0.0,把草坪和睡铺相关内容整理成12张关键帧图片。,semantic_extract,{'frame_count': 12},images,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""草地"", ""睡铺""]","[""Grass""]","{""frame_count"": 12}",images,True,False,False,True,1,True,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.13208449862585195,0.0,0.0,0.0
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:explicit_constraint,explicit_constraint,0.0,把草坪和睡铺相关内容整理成12张关键帧图片。,semantic_extract,{'frame_count': 12},images,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""草地"", ""睡铺""]",[],"{""frame_count"": 12}",images,True,False,False,True,1,True,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.13208449862585195,0.0,0.0,0.0
P02,Grass_Bed,Grass,Bed,P02:Grass_Bed:explicit_constraint,explicit_constraint,0.0,把草坪和睡铺相关内容整理成12张关键帧图片。,semantic_extract,{'frame_count': 12},images,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""草地"", ""睡铺""]",[],"{""frame_count"": 12}",images,True,False,False,True,1,True,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.13208449862585195,0.0,0.0,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:terse_fragment,terse_fragment,,找宽敞厅堂和城市公共绿地,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""大厅"", ""公园""]","[""Hall"", ""Park""]",{},images,True,True,True,,0,,intent_selector,"[91, 95, 102, 103, 106, 107, 112, 113, 114, 120, 121, 203, 204, 213, 405, 482, 512, 513, 631, 869, 876, 916, 921, 1001, 1040, 1062, 1098, 1134, 1140, 1149, 1151, 1176, 1178, 1257, 1290, 1386, 1420, 1514, 1515, 1655, 1658, 1660, 1666, 1670, 1671, 1673, 1674, 1677, 1680, 1705, 1706, 1714, 1742, 1772, 1780, 1790, 1793, 1794, 1795, 1796, 1797, 1801, 1878, 1957, 1961, 1963, 1973, 1980, 1984, 2119, 2169, 2855, 3366]",0.4422649969078541,0.014285714285714285,0.1095890410958904,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:terse_fragment,terse_fragment,,找宽敞厅堂和城市公共绿地,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""大厅"", ""公园""]","[""Hall"", ""Park""]",{},images,True,True,True,,0,,intent_selector,"[91, 95, 102, 103, 106, 107, 112, 113, 114, 120, 121, 203, 204, 213, 405, 482, 512, 513, 631, 869, 876, 916, 921, 1001, 1040, 1062, 1098, 1134, 1140, 1149, 1151, 1176, 1178, 1257, 1290, 1386, 1420, 1514, 1515, 1655, 1658, 1660, 1666, 1670, 1671, 1673, 1674, 1677, 1680, 1705, 1706, 1714, 1742, 1772, 1780, 1790, 1793, 1794, 1795, 1796, 1797, 1801, 1878, 1957, 1961, 1963, 1973, 1980, 1984, 2119, 2169, 2855, 3366]",0.4422649969078541,0.014285714285714285,0.1095890410958904,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:terse_fragment,terse_fragment,,找宽敞厅堂和城市公共绿地,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""大厅"", ""公园""]",[],{},images,True,False,False,,0,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.2438409209837781,0.0,0.1780821917808219,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:terse_fragment,terse_fragment,,找宽敞厅堂和城市公共绿地,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""大厅"", ""公园""]",[],{},images,True,False,False,,0,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.2438409209837781,0.0,0.1780821917808219,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:spoken_filler,spoken_filler,,嗯，帮我看看宽敞厅堂的内容吧，另外城市公共绿地也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""大厅"", ""城市公共绿地""]","[""Hall"", ""Park""]","{""diversity"": true}",video,True,True,True,True,1,,intent_selector,"[91, 95, 102, 103, 106, 107, 112, 113, 114, 120, 121, 203, 204, 213, 405, 482, 512, 513, 631, 869, 876, 916, 921, 1001, 1040, 1062, 1098, 1134, 1140, 1149, 1151, 1176, 1178, 1257, 1290, 1386, 1420, 1514, 1515, 1655, 1658, 1660, 1666, 1670, 1671, 1673, 1674, 1677, 1680, 1705, 1706, 1714, 1742, 1772, 1780, 1790, 1793, 1794, 1795, 1796, 1797, 1801, 1878, 1957, 1961, 1963, 1973, 1980, 1984, 2119, 2169, 2855, 3366]",0.4422649969078541,0.014285714285714285,0.1095890410958904,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:spoken_filler,spoken_filler,,嗯，帮我看看宽敞厅堂的内容吧，另外城市公共绿地也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""大厅"", ""城市公共绿地""]","[""Hall""]","{""diversity"": true}",video,True,False,False,True,1,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.2438409209837781,0.0,0.1780821917808219,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:spoken_filler,spoken_filler,,嗯，帮我看看宽敞厅堂的内容吧，另外城市公共绿地也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""大厅"", ""城市公共绿地""]",[],"{""diversity"": true}",video,True,False,False,True,1,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.2438409209837781,0.0,0.1780821917808219,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:spoken_filler,spoken_filler,,嗯，帮我看看宽敞厅堂的内容吧，另外城市公共绿地也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""大厅"", ""城市公共绿地""]",[],"{""diversity"": true}",video,True,False,False,True,1,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.2438409209837781,0.0,0.1780821917808219,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到可供多人活动的大型公共室内空间以及设有道路和植物并供公众休闲的户外区域。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""建筑"", ""花园"", ""草地"", ""街道""]","[""Hall"", ""Park""]","{""diversity"": true}",video,True,True,True,,0,,intent_selector,"[91, 95, 102, 103, 106, 107, 112, 113, 114, 120, 121, 203, 204, 213, 405, 482, 512, 513, 631, 869, 876, 916, 921, 1001, 1040, 1062, 1098, 1134, 1140, 1149, 1151, 1176, 1178, 1257, 1290, 1386, 1420, 1514, 1515, 1655, 1658, 1660, 1666, 1670, 1671, 1673, 1674, 1677, 1680, 1705, 1706, 1714, 1742, 1772, 1780, 1790, 1793, 1794, 1795, 1796, 1797, 1801, 1878, 1957, 1961, 1963, 1973, 1980, 1984, 2119, 2169, 2855, 3366]",0.4422649969078541,0.014285714285714285,0.1095890410958904,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到可供多人活动的大型公共室内空间以及设有道路和植物并供公众休闲的户外区域。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""建筑"", ""花园"", ""草地"", ""街道""]","[""Building"", ""Garden""]","{""diversity"": true}",video,True,True,False,,0,,intent_selector,"[38, 58, 62, 89, 91, 94, 219, 316, 405, 1400, 1420, 1647, 1648, 1650, 1673, 1674, 1677, 1680, 1705, 1707, 1708, 1714, 1716, 1717, 1718, 1721, 1724, 1726, 1728, 1730, 1733, 1741, 1742, 1743, 1745, 1750, 1752, 1753, 1755, 1757, 1771, 1772, 1774, 1785, 1789, 1790, 1791, 1793, 1795, 1796, 1800, 1801, 1803, 1809, 1813, 1814, 1816, 1830, 1865, 1872, 1885, 1886, 1890, 1891, 1896, 1897, 1920, 1921, 1924, 1930, 1940, 1952, 1984]",0.2585755514326942,0.014285714285714285,0.0684931506849315,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到可供多人活动的大型公共室内空间以及设有道路和植物并供公众休闲的户外区域。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""建筑"", ""花园"", ""草地"", ""街道""]",[],"{""diversity"": true}",video,True,False,False,,0,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.2438409209837781,0.0,0.1780821917808219,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到可供多人活动的大型公共室内空间以及设有道路和植物并供公众休闲的户外区域。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""建筑"", ""花园"", ""草地"", ""街道""]",[],"{""diversity"": true}",video,True,False,False,,0,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.2438409209837781,0.0,0.1780821917808219,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下宽敞厅堂还有城市公共绿地有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""大厅"", ""城市公共绿地""]","[""Hall"", ""Park""]",{},video,True,True,True,,0,,intent_selector,"[91, 95, 102, 103, 106, 107, 112, 113, 114, 120, 121, 203, 204, 213, 405, 482, 512, 513, 631, 869, 876, 916, 921, 1001, 1040, 1062, 1098, 1134, 1140, 1149, 1151, 1176, 1178, 1257, 1290, 1386, 1420, 1514, 1515, 1655, 1658, 1660, 1666, 1670, 1671, 1673, 1674, 1677, 1680, 1705, 1706, 1714, 1742, 1772, 1780, 1790, 1793, 1794, 1795, 1796, 1797, 1801, 1878, 1957, 1961, 1963, 1973, 1980, 1984, 2119, 2169, 2855, 3366]",0.4422649969078541,0.014285714285714285,0.1095890410958904,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下宽敞厅堂还有城市公共绿地有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""大厅"", ""城市公共绿地""]","[""Hall""]",{},video,True,False,False,,0,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.2438409209837781,0.0,0.1780821917808219,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下宽敞厅堂还有城市公共绿地有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""大厅"", ""城市公共绿地""]",[],{},video,True,False,False,,0,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.2438409209837781,0.0,0.1780821917808219,0.0
P02,Hall_Park,Hall,Park,P02:Hall_Park:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下宽敞厅堂还有城市公共绿地有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""大厅"", ""城市公共绿地""]",[],{},video,True,False,False,,0,,visual_fallback,"[3691, 3690, 3689, 3688, 2933, 2821, 3687, 2147, 2932, 2901, 2170, 3018, 2934, 2942, 2961, 2127, 2878, 3048, 3065, 2831, 2146, 3056, 2898, 2931, 1634, 2939, 2935, 3686, 2940, 2900, 3019, 2962, 2820, 2833, 3036, 2899, 2957, 2904, 2822, 2958, 2834, 3023, 2938, 3037, 3059, 3058, 2978, 2145, 1633, 2977, 2902, 2892, 3064, 2964, 2960, 2906, 2959, 2930, 2963, 3047, 3060, 2832, 2144, 2812, 3057, 2819, 2825, 3054, 2897, 2909, 2943, 2877, 2956]",0.2438409209837781,0.0,0.1780821917808219,0.0
